"Tweet_Tidspunkt","Forventet_Avkastning","Faktisk_Avkastning","Unormal_Avkastning","Lopenummer","Text","Rank"
2021-09-01 14:39:00,-0.000228313451519817,0.000423435041010517,0.000651748492530334,1,"@kristennetten @stianwalgermo @tesla @arkinvest @wholemarsblog @alex_avoigt @teslarati @teslapodcast @mortenlund89 i was in the berlin paint shop talking to the team on my last visit. itâs gonna be great! 

but bear in mind that it takes about a year for a new factory to reach volume production. production is super hard work, which is why i have great respect for those who do it.",0
2021-09-02 13:05:00,-6.0678828949716e-05,0.000379515131793033,0.000440193960742749,1,"@effinzach the robots are coming anyway, as boston dynamics videos clearly show. 

i will not be able to ensure that robots made by other companies are safe, but i can try my best to do so at tesla.",0
2021-09-02 14:17:00,-8.02027456768761e-05,-0.000313975341269043,-0.000233772595592166,1,"@teslaaibot @effinzach ur welcome, pls be nice to the humans",0
2021-09-03 12:05:00,-0.000106299012532273,-0.000289651177225114,-0.000183352164692841,1,"@truth_tesla @limitingthe yes. 

physics of large cells means distance from cooling loop to center of cell is high, so harder to prevent hotspots.

then, pressure &amp; heat released from large cell in weak bag make it impossible to stop whole pack from burning.

pretty basic.",0
2021-09-03 12:10:00,-0.000122482258659769,-0.000399630486593535,-0.000277148227933766,1,"@truth_tesla @limitingthe our new cell is 46mm diameter with steel shell &amp; even that was huge challenge for propagation resistance",0
2021-09-03 14:21:00,6.22778857965517e-05,-0.000268865979381461,-0.000331143865178013,1,"@wholemarsblog @truth_tesla @limitingthe there are vast amounts of iron (and lithium) on earth, but much less nickel. 

for global industry to scale battery production to ~10 twh/year, it needs to be mostly iron.

higher energy density of nickel only needed for very long range vehicles &amp; aircraft.",0
2021-09-03 14:50:00,-5.62149529686703e-05,0.000192999132123764,0.000249214085092434,1,"@flcnhvy @wholemarsblog @truth_tesla @limitingthe this is obv debatable, but iâd call anything with ~300 miles / ~500 km of true usable travel distance âlong rangeâ, beyond that âvery long rangeâ",0
2021-09-10 15:39:00,-0.000365657846299373,-0.00192956087256771,-0.00156390302626834,1,"@nuerburgring @tesla alter falter! dankeschã¶n nã¼rburgring, tesla wird geerht.
{url}",0
2021-09-16 14:23:00,0.000128663738268923,0.000357175881738285,0.000228512143469362,1,"@teslaownerssv maneuverability is important for safety",0
2021-09-17 14:12:00,-7.89505867660041e-05,-0.000106281347026532,-2.73307602605275e-05,1,"please add your voice to the public comments. support is greatly appreciated! 

humanityâs future on the moon, mars &amp; beyond depends upon it.

thanks, 
elon",0
2021-09-20 14:19:00,-0.000140073172071452,-0.000123886722936021,1.61864491354313e-05,1,"@ray4tesla tesla has not yet decided on a fourth gigafactory location",0
2021-09-22 13:27:00,-6.87450461964134e-06,0.000213870097790426,0.000220744602410067,1,"@evafoxu @chesternobs @truth_tesla exactly. giga shanghai makes cars for export in first half of quarter, then cars for far away parts of china, then cars for nearby parts of china. 

net result is a crazy wave of deliveries end of quarter. it is tough on our team, so weâre hoping to reduce the wave in q4 &amp; q1.",0
2021-09-22 13:40:00,6.25086096531164e-05,-0.000213504628403835,-0.000276013238056952,1,"@evafoxu @chesternobs @truth_tesla logistics is underrated",0
2021-10-04 14:04:00,0.000113286160650257,0.00017183770883061,5.85515481803529e-05,1,"@teslarati @klenderjoey this was *extremely* difficult. huge props to tesla engineering, supply chain, production &amp; key suppliers.",0
2021-10-05 14:05:00,0.000258978928437896,-0.000959594544436328,-0.00121857347287422,1,"@cleantechnica tesla always pays its debts",0
2021-10-07 09:36:00,0.000146022518923677,-0.00087265756825528,-0.00101868008717896,1,"@teslaclubwi note, quality of experience can vary dramatically, as our neural nets have far more training data in some parts of the country than others, but this should improve rapidly with more driving in those regions.",0
2021-10-07 09:49:00,2.27063080927562e-05,-0.000649259633962756,-0.000671965942055512,1,"@teslarati @13ericralph31 itâs a big deal that dragon is reusable, with improved refurbishment efficiency with each passing flight! this is not the case for other orbital spacecraft.

it means the spacefleet grows every time a new dragon is made.",0
