Tweet_Tidspunkt,Forventet_Avkastning,Faktisk_Avkastning,Unormal_Avkastning,Lopenummer,Text,Rank
2016-04-01 12:38:00 UTC,"-0,000116957","-0,000208044","-9,10879E-05",1,alyssamilano hi alyssa thanks for placing your faith in tesla i hope you have a great experience with the car,0
2016-04-29 13:13:00 UTC,"0,000194278","0,000187755","-6,52329E-06",1,erothenberg simple answer is that there just arent many used teslas available demand gtgt supply,0
2016-05-17 13:37:00 UTC,"-5,57588E-05","0,000636616","0,000692375",1,drkevinleung teslacanada totally agree am told this will be fixed by thurs maybe fri,0
2016-05-18 12:51:00 UTC,"4,59418E-05","0,00032641","0,000280468",1,merc news story about tesla using 5hr labor seems to be missing a digit tesla actually paid 55hr ,0
2016-05-18 13:00:00 UTC,"0,000218774","0,000992999","0,000774226",1,jlgolson yes but it is false of merc news to say that tesla took advantage of low cost labor we paid 55hr that is unequivocal,0
2016-05-18 13:30:00 UTC,"-0,000141203","0,00128345","0,001424653",1,jlgolson per the letter tesla paid 55hr for additional services so no,0
2016-05-25 08:38:00 UTC,"-3,67944E-05","-0,000184915","-0,000148121",1,"really fun model x review by motortrend best part is x racing while towing a fuel sports car
",0
2016-06-10 11:04:00 UTC,"-0,000130518","-0,000676439","-0,000545921",1,nice comment about the model s by cvk on topgearbbca ,0
2016-07-05 09:26:00 UTC,"5,00437E-05","-0,000615398","-0,000665441",1,alansmurray yes it was material to you  bs article increased your advertising revenue just wasnt material to tsla as shown by market,0
2016-07-19 10:28:00 UTC,"2,3372E-05","0,000573576","0,000550204",1,will be working at tesla on autopilot amp model 3 today then aiming to pull an allnighter and complete the master product plan,0
2016-07-20 13:07:00 UTC,"-3,75624E-05","0,000170477","0,00020804",1,post should go live on tesla website around 5pm,0
2016-08-23 09:23:00 UTC,"-6,81337E-05","0,00839888","0,008467014",1,tesla product announcement at noon california time today,1
2016-08-31 09:25:00 UTC,"-1,56632E-05","-0,000688906","-0,000673243",1,writing post now with details will publish on tesla website later today,0
2016-09-21 08:32:00 UTC,"-9,41026E-05","-0,001797891","-0,001703788",1,tesla keeps temp below 40c105f by automatically venting cabin amp turning on ac when needed can do this for up to a year on a full charge,0
2016-09-21 09:58:00 UTC,"-7,51272E-05","-8,88626E-05","-1,37353E-05",1,notch also the tesla is poison free,0
2016-09-22 10:31:00 UTC,"0,000196607","0,000146106","-5,05014E-05",1,ccyuan2013 teslamotors tsrandall yes also only worked if you logged on to a malicious hotspot amp used browser no customers were hacked,0
2016-09-22 11:04:00 UTC,"3,37799E-05","0,000437573","0,000403793",1,aiming for oct 28 unveil in sf bay area of new teslasolarcity solar roof with integrated powerwall 20 battery and tesla charger,0
2016-09-28 13:04:00 UTC,"-3,30983E-05","-0,000575018","-0,00054192",1,gooddaym something messed up here tesla policy is equal pricing for all no discounts ever unless a car is a floor model or was damaged,0
2016-10-10 08:23:00 UTC,"0,000207775","-0,000296092","-0,000503867",1,real fraud going on is denial of climate science as for subsidies tesla gets pennies on dollar vs coal how about we both go to zero,0
2016-10-19 11:29:00 UTC,"0,00026287","8,87489E-05","-0,000174121",1,tesla announcement goes live at 5pm california time 30 minutes of media qampa to follow,0
2016-10-19 13:24:00 UTC,"-1,71934E-05","0,000330401","0,000347595",1,elonmusk this is also what i was alluding to by model 3 part 2,0
2016-11-04 09:35:00 UTC,"0,000459923","0,000497882","3,79587E-05",1,institutional shareholder services worlds top independent evaluator recommends in favor of teslasolarcity merger ,0
2016-11-04 09:37:00 UTC,"0,000413585","0,001237809","0,000824224",1,great model x article by bbctopgear ,0
2016-11-04 10:05:00 UTC,"0,000459822","0,001662175","0,001202353",1,i highly recommend the new all glass roof on the model s this was very hard to develop but it makes the interior feel amazing ,0
2016-11-04 11:15:00 UTC,"8,48577E-05","-0,000297458","-0,000382316",1,mrroryreid mykalsocal bbctopgear teslamotors loving this thread ,0
2016-11-16 14:07:00 UTC,"0,000100974","0,000154952","5,39777E-05",1,looks like the model s p100d easter egg will allow it to do 0 to 60 mph in 24 sec and a 106 sec 14 mile via software update next month,0
2016-11-16 14:20:00 UTC,"4,09901E-05","-4,89289E-05","-8,9919E-05",1,model x numbers should also improve by 01 sec on 0 to 60 and 14 mile,0
2016-11-18 11:48:00 UTC,"-0,000196083","0,000378583","0,000574667",1,vicentes teslamotors fortunemagazine big mobile app update coming with 81 next month,0
2016-11-22 11:28:00 UTC,"-0,000213534","-0,000420635","-0,000207101",1,cjdsb teslamotors about 3 weeks,0
2017-01-19 11:10:00 UTC,"9,39547E-06","0,000605405","0,00059601",1,report highlight âthe data show that the tesla vehicles crash rate dropped by almost 40 percent after autosteer installationâ,0
2017-02-07 09:00:00 UTC,"0,00013097","-0,000978162","-0,001109132",1,production tesla model s p100dl sets motor trend alltime world record to 60 mph in 227 sec ,0
2017-02-07 10:11:00 UTC,"-1,21955E-05","-0,000772865","-0,000760669",1,jovanik21 also tesla service can remove front trunk liner if you dont use it and improve performance further,0
2017-02-15 14:52:00 UTC,"1,83732E-05","0,000605986","0,000587613",1,congrats to the tesla owner who sacrificed damage to his own car to bring a car with an unconscious driver safely to a stop,0
2017-03-24 09:17:00 UTC,"0,000106936","-0,001815682","-0,001922618",1,am noticing that many people think model 3 is the next version of a tesla like iphone 2 vs 3 this is not true,0
2017-03-24 09:21:00 UTC,"0,000133352","-0,000695761","-0,000829113",1,model 3 is just a smaller more affordable version of model s w less range amp power amp fewer features model s has more advanced technology,0
2017-03-24 09:26:00 UTC,"8,61086E-05","-0,000620603","-0,000706712",1,model 3 was going to be called model e for obvious dumb humor reasons but ford sued to block it so now it is s3x totally different ,0
2017-03-24 09:28:00 UTC,"5,75825E-05","-0,001901904","-0,001959486",1,luciojr all tesla cars built since oct last year will be capable of selfdriving as software improves,0
2017-03-24 09:30:00 UTC,"-0,000162703","0,001280566","0,001443268",1,varunfatehpuria oh model y is coming too in a few years kinda have to,0
2017-03-24 09:32:00 UTC,"-1,448E-05","-0,000724105","-0,000709625",1,thekenmiller sorta model 3 is like a bmw 3 series or audi a4 model s is like bmw 5 and 6 series but much faster more storage space  autopilot,0
2017-03-24 09:35:00 UTC,"5,22038E-05","-0,000214518","-0,000266721",1,skateabook yes model s will always be the fastest tesla until next gen roadster which is a few years away,0
2017-03-24 09:41:00 UTC,"-7,46505E-05","0,000382093","0,000456743",1,fredericlambert jimpengelly no we are minimizing configuration complexity to keep the production ramp on schedule rwd only for early production just like model s,0
2017-03-24 09:45:00 UTC,"2,46747E-05","-0,001228644","-0,001253318",1,asimo3089 how about the video we just took of the first model 3 release candidate drive,0
2017-03-24 09:52:00 UTC,"0,000108685","-0,001411522","-0,001520207",1,first drive of a release candidate version of model 3 ,0
2017-03-24 10:09:00 UTC,"0,000217211","0,000276461","5,92505E-05",1,camkode the model s produced today is arguably version 4 let me put it this way it is the car i will keep driving even after model 3 arrives,0
2017-03-24 10:12:00 UTC,"0,000136851","-0,000386049","-0,0005229",1,akawrecks ckalapala only model s will have the seven seater option more cargo space plus higher range acceleration two screens vs one auto extend handles â¦,0
2017-03-24 12:25:00 UTC,"4,09289E-05","0,0008426","0,000801671",1,kryniog the shorter wheelbase only allows for a 75 kwh pack in model 3 at current cellmodule energy densities,0
